      0.994362871803  12345
      1      0.185273979127      0.671459196081      0.538450529113
      2      0.074606942341      0.578358388179      0.504779498440
      3      0.975873110688      0.300923873114      0.142578706506
      4      0.726554204455      0.213714980120      0.208545111429
      5      0.987303182945      0.595856890138      0.897460574960
      6      0.246702748428      0.688496914775      0.995157052756
      7      0.892401180342      0.753963503856      0.166197128331
      8      0.979416648392      0.007286545685      0.869446789795
      9      0.201724889395      0.450010476588      0.829975187264
     10      0.881383106163      0.145514589696      0.001440170015
